loan_request_id,approved,total_importe,mes_compra,year,quarter,quarterpercentage,month,num_delinquencies,ever_delinquent,most_purchased_category,medio_pago,canal,riskclient,dias_entre_compras,delta_importe,promedio_cliente,temporada_alta_relativa,es_temporada_alta_real,promedio_temporada_alta,temporada_alta_ajustada,fecha_afiliacion,external_account_id
140,1,164508.38,12,2024,4,78.378907387,12,4,True,toys_games,Debit Card,sucursal,1,63.8686770868,-423.4060723552,960.41,1.2,1,1807.92,0.445345497191702,2019-09-07,100100927868.0
141,1,971.02,9,2024,3,67.2584719969,9,0,True,jewelry,Debit Card,sucursal,0,198.8717892118,220.3815556315,318.35,0.7,1,562.9,0.963450428421481,2022-08-16,100100468286.0
142,1,106304.02,4,2024,2,36.3944886142,4,0,True,sports_equipment,Cash,sucursal,0,9.0785602142,-457.188718664,1458.12,1.0,0,2462.5,0.839489905159977,2024-11-04,100100821570.0
143,1,111831.04,6,2024,2,54.3483768507,6,4,True,automotive_parts,Loan,sucursal,1,60.8045791058,254.2255105337,1260.12,1.0,1,1815.2,0.949083645000022,2023-07-03,100100744568.0
144,1,1532.69,1,2024,1,16.305871759,1,1,False,tools_hardware,Cash,sucursal,1,114.9885715606,-453.439503507,1574.02,0.6,1,374.16,0.917835204257539,2017-09-14,100100046304.0
145,1,85104.32,7,2024,3,99.8965289602,7,1,False,sports_equipment,Cash,sucursal,1,77.2156212076,-484.7183253736,1764.97,1.3,1,1216.13,0.059176731157284,2017-10-01,100100032450.0
146,1,153590.38,7,2024,3,98.3294094899,7,4,True,musical_instruments,Cash,sucursal,1,169.5133333601,-201.8004702967,321.76,0.6,1,777.13,0.87321722801204,2025-05-17,100100600625.0
147,1,99872.49,8,2024,3,90.8601410785,8,2,True,furniture,Credit Card,sucursal,0,121.0371219881,33.271987859,1540.1,0.8,0,1516.26,0.389801911789194,2018-09-28,100100221548.0
148,0,19183.53,5,2024,2,42.9221825781,5,1,True,office_supplies,Debit Card,sucursal,1,133.0483495138,-6.5150697314,1300.08,1.3,0,1911.47,0.182577813417712,2022-03-15,100100653533.0
149,1,5513.43,1,2024,1,10.4138914084,1,4,True,sports_equipment,Loan,sucursal,1,82.0086589727,162.3782518149,1285.94,1.1,1,1801.48,0.754396051595218,2021-03-12,100100070902.0
150,0,23777.15,6,2024,2,43.4935322603,6,1,True,electronics,Loan,sucursal,1,161.4036448424,374.3213043035,1378.04,0.7,1,900.36,0.880696576809703,2019-03-21,100100631103.0
151,1,52347.91,5,2024,2,46.6936125249,5,2,True,electronics,Cash,sucursal,1,133.7499013508,-101.8797699646,1332.04,1.1,1,1510.86,0.940398004889324,2023-04-25,100100895688.0
152,1,80475.45,9,2024,3,80.6739061508,9,2,False,tools_hardware,Cash,sucursal,1,129.6924718501,321.4808022935,1084.79,1.5,1,2301.9,0.029529156531495,2024-12-08,100100603615.0
153,1,26882.48,1,2024,1,2.342148256,1,1,False,clothing,Cash,sucursal,1,23.7412851559,196.0344207032,733.37,1.2,0,1293.76,0.581424152448022,2024-03-14,100100974637.0
154,1,26380.6,6,2024,2,48.7539802455,6,0,True,kitchen_dining,Loan,sucursal,0,92.5431786027,485.4299208554,766.48,1.0,1,2205.9,0.693489602191034,2020-02-23,100100326368.0
155,1,88647.62,2,2024,1,7.4974358892,2,4,False,home_appliances,Loan,sucursal,1,136.3008071938,126.4095942733,420.55,1.5,1,512.98,0.803281060653614,2024-06-24,100100180518.0
156,1,94871.13,2,2024,1,3.5631936911,2,3,True,toys_games,Loan,sucursal,1,63.1632771031,294.8985331621,867.79,1.1,1,501.67,0.673926238420727,2020-03-01,100100420970.0
157,0,167469.98,12,2024,4,67.1186998648,12,0,True,office_supplies,Credit Card,sucursal,0,140.6429125903,-87.225892323,807.12,0.8,1,2448.75,0.47482544028168,2018-05-13,100100136157.0
158,1,101051.05,2,2024,1,7.9697134453,2,0,False,sports_equipment,Credit Card,sucursal,0,148.1894587126,245.3812787378,359.45,1.5,0,1012.17,0.761941436934043,2025-03-20,100100458389.0
159,1,74437.0,7,2024,3,81.9714348628,7,0,True,health_beauty,Cash,sucursal,0,91.3962075584,-46.8890753154,1188.72,0.9,1,2481.88,0.399344196163136,2021-09-17,100100464976.0
160,1,112194.7,12,2024,4,74.9427018196,12,1,False,tools_hardware,Debit Card,sucursal,1,168.2944706058,298.2742724283,1400.59,1.4,0,1867.41,0.207617493951297,2022-05-09,100100003321.0
161,0,8910.25,3,2024,1,16.3482906342,3,1,True,electronics,Credit Card,sucursal,1,117.0805414326,-29.3261800199,1650.32,1.1,1,1051.23,0.046644500872301,2019-07-27,100100093503.0
162,1,27007.77,3,2024,1,13.5294667397,3,0,True,garden_outdoor,Loan,sucursal,0,106.1985732493,-168.6249584886,309.4,1.1,0,1954.15,0.128148088750013,2024-07-02,100100462381.0
163,1,35049.64,2,2024,1,31.8099300506,2,2,False,sports_equipment,Debit Card,sucursal,1,17.7935357811,-93.1915674219,215.58,1.3,0,1341.52,0.064744437719768,2025-02-14,100100249584.0
164,0,97665.89,10,2024,4,27.2405444024,10,1,False,tools_hardware,Credit Card,sucursal,1,181.8068428458,-413.3275352563,1140.09,0.7,0,501.21,0.726861418045102,2019-12-17,100100704737.0
165,0,96682.41,4,2024,2,50.8054416986,4,3,False,jewelry,Credit Card,sucursal,1,156.0767801947,149.9564549963,482.62,0.7,1,1397.51,0.925521042520123,2018-02-02,100100729697.0
166,1,7184.92,9,2024,3,74.5702678234,9,3,True,sports_equipment,Loan,sucursal,1,101.6283234524,-485.3950177107,946.23,0.7,1,426.82,0.762461136137315,2025-11-05,100100643284.0
167,1,56212.97,9,2024,3,72.1903277573,9,1,False,toys_games,Loan,sucursal,0,94.0417672566,276.0297197127,1967.09,1.0,0,581.28,0.661831854031226,2019-05-04,100100901445.0
168,0,90264.06,6,2024,2,42.9044396817,6,4,True,books_media,Loan,sucursal,1,170.5035332365,-132.2421433211,1938.39,1.3,1,2063.24,0.157770183433344,2020-03-18,100100807319.0
169,1,47406.1,3,2024,1,30.0349776222,3,1,False,musical_instruments,Credit Card,sucursal,1,28.8905219243,-469.3961527132,542.31,1.2,1,2082.03,0.634567755687702,2021-06-28,100100718825.0
170,1,21564.29,8,2025,3,99.9121021823,8,2,True,garden_outdoor,Credit Card,sucursal,1,118.2746444681,128.6888806749,1314.03,1.1,0,629.99,0.607398697963645,2024-02-16,100100256451.0
171,1,5409.79,1,2024,1,29.5134562086,1,0,True,jewelry,Loan,sucursal,0,47.7040114523,75.0941149234,1232.49,1.2,1,1289.96,0.945591870830158,2021-09-01,100100405060.0
172,1,57607.57,9,2024,3,75.5522313778,9,0,True,kitchen_dining,Cash,sucursal,0,38.881836423,-163.5057605001,526.12,0.5,0,1482.28,0.048281604061823,2025-10-10,100100196109.0
173,1,19050.76,12,2024,4,78.3008041342,12,1,True,electronics,Loan,sucursal,1,79.8531606638,293.2887737601,850.12,1.5,0,780.56,0.153627594837359,2019-11-07,100100135460.0
174,0,4637.57,2,2024,1,31.8966103539,2,4,True,health_beauty,Debit Card,sucursal,1,185.0423174957,416.2407150499,429.15,0.9,1,1211.68,0.334134326581608,2020-07-02,100100815988.0
175,1,18513.62,11,2024,4,40.6139847962,11,2,True,toys_games,Debit Card,sucursal,1,160.1657170981,-124.069915507,318.75,0.7,1,1259.49,0.888186716871472,2021-08-05,100100140070.0
176,0,89606.51,2,2024,1,29.1534528875,2,2,False,garden_outdoor,Cash,sucursal,1,67.0226860655,323.338089677,648.95,0.6,1,1210.65,0.261883344876551,2016-03-10,100100154736.0
177,1,149899.51,10,2024,4,13.030357829,10,2,True,clothing,Credit Card,sucursal,1,24.3917163721,-143.3923810097,1345.47,1.1,1,861.63,0.476399917077876,2023-10-28,100100828561.0
178,0,122179.83,11,2024,4,62.8500809567,11,4,True,kitchen_dining,Credit Card,sucursal,1,50.3905717794,211.0270321942,511.36,1.3,0,888.42,0.559126321088857,2024-02-17,100100948193.0
179,1,109310.51,10,2024,4,14.1992553832,10,1,True,kitchen_dining,Cash,sucursal,1,115.7070799579,-210.3076376044,200.73,0.7,1,1076.3,0.655370750674515,2017-12-08,100100278948.0
180,1,83940.45,2,2024,1,16.1127858387,2,2,True,furniture,Cash,sucursal,0,3.4956767274,-43.4803619984,1693.01,1.1,0,2062.39,0.406414423520389,2018-04-23,100100709242.0
181,1,158407.67,10,2024,4,4.6850965143,10,0,True,books_media,Cash,sucursal,0,101.2075714051,-375.0823687646,1575.62,1.4,1,1728.94,0.980291919004823,2024-01-03,100100882512.0
182,1,134409.59,5,2024,2,54.3795812871,5,2,False,electronics,Debit Card,sucursal,1,59.6370336868,-113.6605733171,1747.14,1.3,1,746.39,0.176522488801656,2021-08-15,100100187620.0
183,1,57051.1,1,2024,1,9.3627555224,1,4,True,toys_games,Credit Card,sucursal,1,151.127533704,-469.5543483522,1892.23,1.3,0,2143.44,0.153759152616196,2020-09-24,100100889356.0
184,1,168296.99,9,2024,3,78.864020768,9,4,True,electronics,Cash,sucursal,1,23.6605543984,334.5073608683,1452.02,1.3,0,327.2,0.814081211896731,2019-08-17,100100990923.0
185,1,17956.1,5,2024,2,47.4938128594,5,1,True,office_supplies,Cash,sucursal,1,63.3250983113,258.5785746717,1378.74,1.0,1,1546.02,0.077055674349573,2018-05-28,100100990484.0
186,1,84251.23,1,2024,1,30.4706499122,1,4,True,electronics,Credit Card,sucursal,1,193.7903090335,-206.013858313,1335.36,0.5,0,2079.49,0.070831940140381,2024-11-13,100100180438.0
187,1,54769.8,3,2024,1,1.2574034196,3,3,True,sports_equipment,Debit Card,sucursal,1,152.5724025032,-192.1369763066,357.18,1.0,1,271.02,0.163793791428088,2016-01-20,100100960308.0
188,1,17909.05,2,2024,1,8.6817149683,2,3,True,sports_equipment,Credit Card,sucursal,1,94.3462884931,145.9055244033,374.48,0.7,1,2088.09,0.481623747037932,2023-11-18,100100931751.0
189,1,80645.65,2,2024,1,15.0302841228,2,3,True,furniture,Loan,sucursal,1,32.5937848739,-417.8637315484,1612.15,0.5,0,2378.31,0.605935272769152,2021-01-09,100100924255.0
190,1,129598.49,10,2024,4,28.4635947549,10,0,True,health_beauty,Loan,sucursal,0,94.3967999211,284.3976593262,685.64,1.0,1,1718.75,0.334432400937602,2018-08-23,100100736072.0
191,0,139762.56,7,2024,3,89.236502869,7,1,True,health_beauty,Debit Card,sucursal,1,76.4659984749,376.2821126393,815.95,1.4,1,2197.46,0.37440345861918,2024-12-02,100100785337.0
192,1,92451.93,4,2024,2,53.8674627318,4,0,True,jewelry,Loan,sucursal,0,51.4862820448,-423.579749292,931.51,0.7,1,1112.5,0.953200051607488,2017-08-16,100100395547.0
193,1,91831.33,1,2024,1,2.1383948438,1,2,False,office_supplies,Debit Card,sucursal,1,39.310547303,290.8535387662,359.3,1.3,0,1095.13,0.039857326965706,2023-05-14,100100053284.0
194,1,95223.87,6,2024,2,64.5461438894,6,2,True,electronics,Credit Card,sucursal,1,188.4083273548,478.8747291188,1755.67,1.4,1,1074.19,0.477579673243454,2017-01-02,100100341485.0
195,1,71058.99,4,2024,2,47.2517736986,4,3,True,toys_games,Debit Card,sucursal,1,175.9223109151,-271.2135397763,1184.14,0.7,0,1259.25,0.928510177935642,2022-12-03,100100931348.0
196,1,56635.4,12,2024,4,88.2257119619,12,4,False,home_appliances,Credit Card,sucursal,1,105.4164302473,-219.4918227076,1252.33,1.2,0,313.27,0.415442463156291,2017-09-16,100100568415.0
197,0,111990.26,12,2024,4,83.8652403817,12,2,True,furniture,Loan,sucursal,1,70.2224773177,456.7248728362,855.17,0.6,1,2159.3,0.361594332734781,2024-09-13,100100412328.0
198,1,21107.42,11,2024,4,44.0055215865,11,2,True,office_supplies,Credit Card,sucursal,1,38.007961006,68.9927489129,888.14,1.4,1,2126.12,0.191294980317946,2025-05-09,100100422792.0
199,1,90657.38,11,2024,4,54.736334155,11,0,True,garden_outdoor,Credit Card,sucursal,0,138.37274721,-446.512095828,569.15,1.2,0,2116.84,0.026002169339932,2017-03-07,100100873738.0
200,1,87727.75,9,2024,3,92.0186087171,9,0,True,tools_hardware,Loan,sucursal,0,103.5101067686,-325.4235473352,472.94,0.7,1,2284.76,0.292942981645108,2019-08-01,100100925051.0
201,0,166755.45,10,2024,4,0.9771073635,10,1,True,home_appliances,Loan,sucursal,1,69.82783874,-305.0187499493,1580.2,1.1,1,517.55,0.618527436180028,2018-04-16,100100862890.0
202,1,140925.44,6,2024,2,41.2126239787,6,3,True,jewelry,Loan,sucursal,1,135.4024735651,2.1751907402,1682.58,0.6,0,1434.21,0.479275129618864,2023-08-02,100100724066.0
203,1,140347.85,11,2024,4,37.6495702422,11,0,True,clothing,Credit Card,sucursal,0,120.937056801,-194.2511709466,1318.4,1.1,0,2314.79,0.000394142485332,2020-11-24,100100569312.0
204,0,139566.31,11,2024,4,53.8782540847,11,2,True,office_supplies,Debit Card,sucursal,1,52.9089871073,-177.9962428473,982.64,0.8,1,203.6,0.106065742834241,2020-02-17,100100024386.0
205,1,122729.43,4,2024,2,37.4163719005,4,3,True,health_beauty,Loan,sucursal,1,11.6727034405,134.7240329408,1000.61,0.8,1,604.74,0.711305408186512,2024-03-17,100100195976.0
206,1,93430.92,1,2024,1,14.5552011267,1,3,True,office_supplies,Cash,sucursal,1,185.4819223436,51.3734234564,1375.0,0.6,1,1898.39,0.700857112823915,2016-03-12,100100383290.0
207,1,142921.19,8,2024,3,99.894664653,8,1,True,musical_instruments,Credit Card,sucursal,0,152.2232167418,-9.3331693443,1136.88,1.4,1,1779.6,0.950394022407209,2020-03-24,100100658346.0
208,0,70905.56,12,2025,4,88.6627556941,12,4,True,garden_outdoor,Loan,sucursal,1,157.0145835612,-9.5012077578,1838.35,1.2,0,1345.42,0.699843023694201,2024-01-26,100100561910.0
209,1,99765.64,10,2024,4,24.6782116213,10,1,True,electronics,Credit Card,sucursal,1,65.1713957677,186.0946524644,1775.25,1.1,1,1504.91,0.478568658763814,2021-02-28,100100331875.0
210,1,19195.75,10,2024,4,13.8373223401,10,0,True,toys_games,Credit Card,sucursal,0,172.3677826252,-472.0834341183,909.15,0.9,1,738.49,0.364968417387783,2020-12-09,100100648695.0
211,1,47967.14,4,2024,2,49.3469781006,4,1,True,sports_equipment,Credit Card,sucursal,1,119.5512653259,-313.9314141226,1370.66,0.6,0,2489.62,0.230840610918835,2018-09-04,100100674111.0
212,1,110172.19,11,2024,4,39.2850668813,11,0,True,home_appliances,Credit Card,sucursal,0,140.31113384,267.06533401,1195.96,1.2,0,1408.88,0.961714685255075,2019-11-28,100100398749.0
213,1,16842.99,8,2024,3,86.2642347544,8,3,True,musical_instruments,Cash,sucursal,1,141.8158555917,-279.1162744978,524.85,1.3,1,2148.86,0.950060914860641,2025-06-22,100100398830.0
214,1,40943.79,9,2024,3,85.5455182096,9,2,True,kitchen_dining,Loan,sucursal,1,131.0647353623,-299.0158232869,236.47,0.9,0,1762.75,0.254420900832923,2023-10-01,100100951914.0
215,0,15799.22,10,2024,4,1.1450966808,10,4,True,clothing,Credit Card,sucursal,1,190.1407622587,37.6054871074,1586.86,1.1,0,664.3,0.890669683981945,2024-05-12,100100484140.0
216,0,1365.48,9,2024,3,98.575977708,9,2,True,garden_outdoor,Loan,sucursal,1,10.058103768,-308.6421342563,700.11,1.1,1,313.77,0.608376991240246,2023-10-09,100100354723.0
217,1,165473.45,9,2024,3,92.2252713251,9,3,False,office_supplies,Debit Card,sucursal,1,76.8415211941,-126.0277934838,443.22,0.9,1,1897.81,0.449952699350434,2017-12-26,100100365458.0
218,1,13481.87,4,2024,2,52.1327761948,4,2,False,clothing,Credit Card,sucursal,1,129.7909671288,-3.6151252277,475.15,0.9,1,645.63,0.390077351952219,2023-01-03,100100215477.0
219,1,28408.33,2,2024,1,24.690897423,2,1,True,sports_equipment,Credit Card,sucursal,0,56.5409637857,-3.70551412,1958.26,1.2,1,1090.97,0.961436762155972,2018-06-03,100100721693.0
220,0,39701.1,7,2024,3,67.5877877283,7,2,True,office_supplies,Cash,sucursal,0,55.0654044075,210.2453448234,1912.94,0.9,1,547.09,0.598852284449008,2018-06-25,100100456166.0
221,0,90738.75,7,2024,3,98.7124543817,7,1,True,jewelry,Cash,sucursal,1,28.6271760409,184.540311119,395.18,0.9,1,225.64,0.116628379691818,2025-02-21,100100343960.0
222,1,27842.96,3,2024,1,30.5067526573,3,4,True,health_beauty,Loan,sucursal,1,114.811932203,290.3531449661,737.2,0.9,0,1473.06,0.425894758794786,2021-02-03,100100347897.0
223,0,20271.64,12,2024,4,71.0958828603,12,3,True,automotive_parts,Debit Card,sucursal,1,59.5547249346,-94.638457356,1019.11,0.7,0,1544.24,0.891998004662832,2023-09-14,100100752970.0
224,1,11831.57,4,2024,2,37.6423161166,4,0,False,books_media,Credit Card,sucursal,0,91.5446523028,-214.81581294,1788.85,1.5,1,2258.57,0.488012152829592,2020-05-12,100100840486.0
225,1,36454.08,1,2024,1,25.4861959781,1,4,False,automotive_parts,Debit Card,sucursal,1,168.8399072704,168.2880523927,1490.68,1.0,1,798.22,0.202707482653587,2024-08-04,100100300111.0
226,1,7773.05,8,2024,3,90.3946171463,8,2,False,furniture,Debit Card,sucursal,0,3.8480587405,-194.090862805,958.95,1.1,1,780.61,0.848621398579991,2022-11-12,100100131940.0
227,0,117424.53,9,2024,3,99.2457328561,9,1,True,jewelry,Debit Card,sucursal,0,145.4813054362,243.9166194581,385.18,1.4,0,474.22,0.337091956722489,2023-04-23,100100194843.0
228,0,34780.24,7,2024,3,67.7571574709,7,3,False,office_supplies,Cash,sucursal,1,15.3107280717,246.4927587576,1233.93,0.7,1,1324.97,0.597354387930129,2022-02-28,100100252037.0
229,0,29259.49,7,2024,3,77.8915983416,7,3,False,jewelry,Credit Card,sucursal,1,22.0330319441,320.4460412163,1483.16,0.7,1,1061.55,0.167368744005781,2019-09-20,100100367080.0
230,1,120897.6,12,2024,4,78.0924185464,12,1,True,automotive_parts,Loan,sucursal,1,59.7227971821,-36.7949422345,1242.11,1.4,0,733.0,0.442785158509542,2021-04-26,100100804949.0
231,1,21224.57,2,2024,1,22.5069026869,2,2,True,musical_instruments,Loan,sucursal,1,39.2050794571,240.7533223888,1894.71,1.2,0,2135.81,0.073427197917761,2017-09-21,100100313416.0
232,1,70621.26,1,2024,1,21.7457499601,1,4,False,sports_equipment,Loan,sucursal,1,199.4225177263,45.0012984321,1960.96,1.3,0,474.16,0.416232754806218,2016-05-24,100100818539.0
233,1,31916.6,8,2024,3,73.6400620041,8,2,False,home_appliances,Credit Card,sucursal,1,91.0304285562,-175.4349055591,729.92,1.3,1,528.75,0.179914672933102,2017-05-25,100100571303.0
234,1,129695.87,11,2024,4,48.6977399907,11,3,True,garden_outdoor,Debit Card,sucursal,1,33.8631411759,497.9878237251,571.87,0.6,1,1990.2,0.391579496572716,2017-03-21,100100627838.0
235,0,140591.62,7,2024,3,91.7990332513,7,2,True,jewelry,Debit Card,sucursal,1,181.0140234774,408.6058259827,1907.48,1.2,1,1763.22,0.699327538096352,2019-05-12,100100708512.0
236,1,63503.5,4,2024,2,55.0840376757,4,0,True,toys_games,Cash,sucursal,0,126.5612177581,-72.044492773,1282.45,0.9,1,623.06,0.407499644862982,2019-03-23,100100652945.0
237,1,25873.07,11,2024,4,57.2439165835,11,0,False,tools_hardware,Loan,sucursal,0,134.7550737024,-21.798323023,1588.83,1.5,1,1569.96,0.647986018729618,2025-01-02,100100299801.0
238,1,52402.94,11,2024,4,47.2716797429,11,0,True,books_media,Debit Card,sucursal,0,196.1281530402,477.1499572066,327.59,0.9,0,374.88,0.378533700791924,2024-05-26,100100636367.0
239,0,2719.87,6,2024,2,55.0299965546,6,0,True,clothing,Credit Card,sucursal,0,3.2011246272,-27.2194353504,1809.22,1.3,1,2436.23,0.052174990083121,2023-03-27,100100189881.0
240,0,33628.29,1,2024,1,19.1841859049,1,4,True,electronics,Loan,sucursal,1,135.6556365325,341.7782928749,1570.43,1.1,1,320.42,0.801505867412454,2016-04-19,100100690559.0
241,0,13321.06,1,2024,1,25.4525414774,1,2,True,health_beauty,Loan,sucursal,1,21.6027873621,-321.1238684446,278.92,0.8,0,2161.98,0.670227624170639,2016-05-20,100100306415.0
242,1,60428.11,1,2024,1,8.8225762845,1,0,True,toys_games,Cash,sucursal,0,51.7467954917,-364.292631149,1431.17,1.3,0,2442.27,0.35553617254457,2021-02-22,100100832091.0
243,0,61036.5,9,2024,3,87.3814225107,9,2,True,home_appliances,Credit Card,sucursal,1,16.9073624827,147.5382833342,1749.65,1.0,0,991.07,0.058526587698241,2021-07-16,100100382555.0
244,1,172237.34,12,2024,4,66.9814838431,12,4,True,furniture,Cash,sucursal,1,158.6240629506,-211.955776544,989.53,0.6,1,751.0,0.403382253448879,2025-08-17,100100255358.0
245,1,76878.79,4,2024,2,53.4949239115,4,2,False,automotive_parts,Credit Card,sucursal,1,105.3953089926,-318.6938683305,1279.66,0.9,0,2449.94,0.609639849382222,2017-10-27,100100630616.0
246,1,129869.69,7,2024,3,76.8273686384,7,2,False,furniture,Credit Card,sucursal,1,58.7730849308,108.2257873273,1753.25,0.5,0,330.5,0.755784940333822,2021-10-20,100100265633.0
247,1,39829.72,12,2024,4,97.2764537938,12,3,True,health_beauty,Debit Card,sucursal,1,76.236507026,348.8858703518,1511.56,0.6,1,1458.26,0.454635609839416,2023-06-21,100100255393.0
248,1,91092.56,11,2024,4,63.4254796568,11,3,True,tools_hardware,Credit Card,sucursal,1,170.3647053326,-99.8193606372,1229.4,1.5,1,844.94,0.301918211836917,2021-04-26,100100184593.0
249,1,36603.1,3,2024,1,22.4573685013,3,3,True,toys_games,Debit Card,sucursal,1,8.6499751587,-296.0206688607,1975.64,1.5,0,296.85,0.784957793397944,2022-10-07,100100491117.0
250,1,51861.86,6,2024,2,49.3585460217,6,4,True,garden_outdoor,Cash,sucursal,1,137.0008328983,-435.2401399935,529.11,1.4,1,1357.26,0.899054934885572,2025-01-04,100100037485.0
251,0,22266.31,9,2024,3,72.6035822628,9,2,True,musical_instruments,Credit Card,sucursal,1,35.1178191432,-436.274512299,325.37,1.5,0,1418.17,0.011150838059197,2016-06-05,100100740699.0
252,0,81942.12,12,2024,4,92.1383448739,12,2,True,home_appliances,Credit Card,sucursal,1,103.6457702104,-426.2354850694,344.26,1.1,1,1566.48,0.312412466864142,2019-03-07,100100235473.0
253,1,71977.29,11,2024,4,43.2786535046,11,3,True,toys_games,Debit Card,sucursal,1,155.4044364921,-93.6988020184,1394.78,0.7,0,1538.49,0.002387253632821,2024-09-23,100100167785.0
254,0,112862.35,10,2024,4,11.8290676092,10,0,True,garden_outdoor,Loan,sucursal,0,180.0237472714,439.631717876,748.65,1.4,0,642.32,0.136097675399312,2017-10-25,100100322188.0
255,1,118348.42,11,2024,4,61.7087419319,11,0,True,toys_games,Loan,sucursal,0,64.1059254158,57.1640118346,1066.07,1.0,1,740.88,0.131774572206496,2023-02-15,100100293495.0
256,1,118206.67,10,2024,4,26.5068243739,10,2,False,automotive_parts,Credit Card,sucursal,0,9.6061798882,-435.2816723092,1822.52,1.1,1,385.58,0.643066195436636,2024-08-11,100100116321.0
